variant	canonical	count_2026_09_24	status	note
duayen	duayein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
boda	boda	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
alawa	alaawa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
lagaataar	lagaataar	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked (other: current spelling confirmed)
qayaam	qayaam	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
khiyanat	khiyaanat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
napasandeeda	naapasandeeda	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pukarte	pukaarte	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
karguzari	kaarguzaari	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mail	mail	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
rishtedar	rishtedaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khwahish-e-nafs	khwaahish-e-nafs	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
udate	udaate	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bachaya	bachaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pale	pale	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
deendari	deendaari	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
baa-imaan	baa-imaan	1	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ilzam	ilzaam	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
baa-hikmat	baa-hikmat	1	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
dalna	dalna	1	keep	closed 2026-09-26: variant no longer in the text
salamati	salaamati	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
alam	alam	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
zor-awar	zor-aawar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
judai	judaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sargardan	sargardaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
daalonga	daaloonga	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
parwardigar-e-alam	parwardigaar-e-alam	1	decided	owner batch-01 2026-09-25: accepted words inside a compound only
parsa	paarsa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
muhafiz	muhaafiz	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
hadsa	haadsa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
nakaam	naakaam	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
layega	laayega	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
malamat	malaamat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
machate	machaate	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
risalat	risaalat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
nafsani	nafsaani	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dostiyan	dostiyaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
naraaz	naaraaz	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
imtihan	imtihan	1	keep	closed 2026-09-26: variant no longer in the text
shamat	shaamat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghate	ghate	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
kotahi	kotaahi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
lade	lade	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
zindagani	zindagaani	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
giran	giraan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
naadanon	naadaanon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
samat	samaat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
darayen	daraayen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
daraiye	daraaiye	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
jaldbazi	jaldbaazi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
daryaon	daryaaon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
tareek	taareek	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kinara-kash	kinaara-kash	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aasar	aasaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pukaren	pukaaren	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aaftab	aaftaab	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aftaab	aaftaab	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ilyas	ilyaas	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mazameen	mazaameen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aitibar	aitibaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khayalaat	khayaalaat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
abad	abad	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
aabad	aabaad	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
nafe	nafe	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
jaiz	jaaiz	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
baham	baham	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
katne	katne	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
rehnumai	rehnumaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
badhaya	badhaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sharmgahon	sharmgaahon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aulaad-e-adam	aulaad-e-aadam	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kamai	kamaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
maqam	maqaam	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khaliq	khaaliq	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
marifat	marifat	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
janasheen	jaanasheen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sardaaron	sardaaron	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked (other: current spelling confirmed)
uthaoge	uthaaoge	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
umara	umaraa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
jadugar	jaadugar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
harkaron	harkaaron	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bajaye	bajaaye	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
shumar	shumaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
barqarar	barqaraar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pahunchayen	pahunchaayen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
saiban	saibaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kinara	kinaara	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
paki	paki	1	keep	closed 2026-09-26: variant no longer in the text
sunate	sunaate	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
qanoon	qaanoon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
qafila	qafila	1	keep	closed 2026-09-26: variant no longer in the text
farman-bardari	farman-bardari	1	keep	closed 2026-09-26: variant no longer in the text
ukhad	ukhad	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sabr-o-sahara	sabr-o-sahara	1	keep	closed 2026-09-26: variant no longer in the text
itrate	itraate	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
zeenat-dar	zeenat-daar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
jandaron	jandaron	1	keep	closed 2026-09-26: variant no longer in the text
jaandaron	jaandaaron	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dagha-bazi	dagha-bazi	1	keep	closed 2026-09-26: variant no longer in the text
taeed	taa'eed	1	decided	owner 2026-09-26: taa'eed (تائید) locked with its apostrophe, a deliberate exception to R5
dalta	daalta	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pahunchai	pahunchaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghati	ghaati	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
wadon	wadon	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
zabanon	zabaanon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
tana-zani	tana-zani	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
badhate	badhaate	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
maal-o-aulad	maal-o-aulaad	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
imaan-dar	imaan-daar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
badiya-nasheenon	baadiya-nasheenon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
imandaron	imaandaaron	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
qiyam	qiyaam	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
thehraya	thehraaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mangen	maangen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ainda	aainda	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
takan	takaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
maidaan	maidaan	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked (other: current spelling confirmed)
pana	paana	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
noorani	nooraani	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
baghon	baaghon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
pukarta	pukaarta	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
laiye	laaiye	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
chaloon	chaloon	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
chalata	chalata	1	keep	owner Q7 2026-09-25: verb pair - suggested merge was wrong
nabatat	nabaataat	1	decided	owner FINAL-REVIEW A3 2026-09-26
siyahi	siyaahi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
wafat	wafaat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khasara	khasaara	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
layi	laayi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
hatane	hataane	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
chakhayen	chakhaayen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ziyan-kar	ziyaan-kaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
gharane	gharaane	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
peshani	peshaani	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mehmanon	mehmaanon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ba-waqar	ba-waqaar	1	needs-review	R1 auto: doubled form of a mixed cluster
jaun	jaaun	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
poj	poj	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
taqatwar	taaqatwar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghair-aabad	ghair-aabaad	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kate	kate	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
lautaya	lautaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khata-kaar	khataa-kaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
nishaanat	nishaanaat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
saaz-o-samaan	saaz-o-saamaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
udaya	udaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
wazahat	wazaahat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khudaon	khudaaon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dikhayen	dikhaayen	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghont	ghoont	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
rahnumai	rahnumaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dabao	dabaao	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
darwaza	darwaaza	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
utarta	utarta	1	keep	owner Q7 2026-09-25: verb pair - suggested merge was wrong
chara	chaara	1	needs-review	R1 auto: doubled form of a mixed cluster
zabanen	zabanein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
chakhaya	chakhaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mamooli	mamooli	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bulaiye	bulaaiye	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
karsazi	kaarsaazi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dilaya	dilaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
guzare	guzare	1	keep	owner Q7 2026-09-25: verb pair - suggested merge was wrong
girani	giraani	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
nishan	nishaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mehmandari	mehmaandaari	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
deewaron	deewaaron	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
yajooj	yaajooj	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
majooj	maajooj	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
qarabat	qaraabat	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
intehai	intehaai	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
baa-barkat	baa-barkat	1	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ghaaibana	ghaaibaana	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghaibana	ghaaibaana	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ghaibaana	ghaaibaana	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
laun	laaun	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
tuwa	tuwaa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
jhad	jhad	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mujawir	mujaawir	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bala	bala	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
makaanat	makaanat	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
dikhaoon	dikhaaoon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
onton	oonton	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
zinakar	zinaakaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khalaon	khaalaon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
izafa	izaafa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
mahtaab	mahtaab	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
tameer	tameer	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
hamaan	haamaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
behkaya	behkaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bad-amaliyan	bad-aamaaliyan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
umeedwar	umeedwaar	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sanwar	sanwar	1	keep	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
dikhao	dikhaao	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sazawaar-e-hamd-o-sana	sazaawaar-e-hamd-o-sanaa	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
gawahiyan	gawaahiyan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
sartabi	sartaabi	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
aasman-e-dunya	aasmaan-e-dunya	1	decided	owner batch-01 2026-09-25: accepted words inside a compound only
sawaal-o-jawab	sawaal-o-jawaab	1	decided	owner batch-01 2026-09-25: accepted words inside a compound only
baap-dadon	baap-daadon	1	decided	owner batch-01 2026-09-25: accepted words inside a compound only
nigahein	nigaahein	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
ziyan-karon	ziyan-kaaron	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
janti	jaanti	1	needs-review	R1 auto: doubled form of a mixed cluster
dhuan	dhuaan	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
khataon	khataaon	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
bareek	baareek	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
tapkaya	tapkaaya	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kelon	kelon	1	keep	owner Q7 2026-09-25: different word - suggested merge was wrong
meeras	meeraas	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
kafiro	kaafiro	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
daroghe	daaroghe	1	decided	owner go 2026-09-26: R1 checked against the Urdu letters (AI), spot-checked
koda	koda	1	keep	owner Q7 2026-09-25: bad target - suggested merge was wrong
jinhe	jinhein	30	decided	owner Q16 2026-09-25: parallel to R2
jinhen	jinhein	30	decided	owner Q16 2026-09-25: parallel to R2
mabood-e-bar-haq	mabood bar-haq	8	decided	owner Q14 2026-09-25: no izafat (amends ADR 0004)
rab	rabb	19	decided	owner Q20 2026-09-25: canonical Rabb (ADR 0004)
muttala	muttali	0	decided	owner Q24/Q29 2026-09-25
muttale	muttali	0	decided	owner Q24/Q29 2026-09-25
mudbhed	mudbher	0	decided	owner Q24/Q29 2026-09-25
chakhho	chakho	0	decided	owner Q24/Q29 2026-09-25
saaat	saa-at	0	decided	owner Q24/Q29 2026-09-25
bajz	bajuz	0	decided	owner Q24/Q29 2026-09-25
khaultay	khaulte	0	decided	owner Q24/Q29 2026-09-25
chaahtay	chaahte	0	decided	owner Q24/Q29 2026-09-25
roogardaani	rugardaani	0	decided	owner batch-01 2026-09-25 (same word)
ru-gardaani	rugardaani	0	decided	owner batch-01 2026-09-25 (same word)
roo-gardani	rugardaani	0	decided	owner batch-01 2026-09-25 (same word)
roogardaan	rugardaan	0	decided	owner batch-01 2026-09-25 (same word)
aasman-o-zameen	aasmaan-o-zameen	0	decided	owner batch-01 2026-09-25: same rule inside a compound
be-nikah	be-nikaah	0	decided	owner batch-01 2026-09-25: same rule inside a compound
falah-o-najat	falah-o-najaat	0	decided	owner batch-01 2026-09-25: same rule inside a compound
ghuroor-o-mukhalifat	ghuroor-o-mukhaalifat	0	decided	owner batch-01 2026-09-25: same rule inside a compound
giroh-e-jinnat-o-insaan	giroh-e-jinnaat-o-insaan	0	decided	owner batch-01 2026-09-25: same rule inside a compound
jamaat-e-jinnat	jamaat-e-jinnaat	0	decided	owner batch-01 2026-09-25: same rule inside a compound
jawab-deh	jawaab-deh	0	decided	owner batch-01 2026-09-25: same rule inside a compound
jawab-e-salaam	jawaab-e-salaam	0	decided	owner batch-01 2026-09-25: same rule inside a compound
khair-khwah	khair-khwaah	0	decided	owner batch-01 2026-09-25: same rule inside a compound
kitab-e-kamil	kitaab-e-kamil	0	decided	owner batch-01 2026-09-25: same rule inside a compound
na-maloom	na-maaloom	0	decided	owner batch-01 2026-09-25: same rule inside a compound
tasbeeh-o-tareef	tasbeeh-o-taareef	0	decided	owner batch-01 2026-09-25: same rule inside a compound
wada-e-ilahi	waada-e-ilahi	0	decided	owner batch-01 2026-09-25: same rule inside a compound
wada-khilaafi	waada-khilaafi	0	decided	owner batch-01 2026-09-25: same rule inside a compound
zyaada	ziyaada	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
zyadati	ziyaadati	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
ghaalib	ghalib	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
ghaalib-o-zabardast	ghalib-o-zabardast	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
ghaalib-o-daana	ghalib-o-daana	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
ghaalib-o-ba-hikmat	ghalib-o-ba-hikmat	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
buland-o-ghaalib	buland-o-ghalib	0	decided	owner 2026-09-25: ziyaada and ghalib are the house spellings
baaten	baatein	62	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
aayaten	aayatein	54	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
cheezen	cheezein	48	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
aankhen	aankhein	29	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
qasmen	qasmein	22	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nahren	nahrein	19	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
daleelen	daleelein	19	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nehren	nehrein	18	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
auraten	auratein	16	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
aurten	aurtein	14	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
misaalen	misaalein	11	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
khabren	khabrein	11	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
jannaten	jannatein	11	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
raahen	raahein	8	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
jamaaten	jamaatein	8	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
maayen	maayein	7	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nematen	nematein	6	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
kitaaben	kitaabein	6	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
hooren	hoorein	6	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
hawaayen	hawaayein	6	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
namazen	namazein	5	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ummaten	ummatein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
sazaayen	sazaayein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nigaahen	nigaahein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nazren	nazrein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
khataayen	khataayein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ghaneematen	ghaneematein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
gaayen	gaayein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
duaayen	duaayein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
chaalen	chaalein	4	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
umeeden	umeedein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
takleefen	takleefein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
sooraten	sooratein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
sharmgahen	sharmgahein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
masjiden	masjidein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
manzilen	manzilein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
faujen	faujein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
behnen	behnein	3	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
tadbeeren	tadbeerein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
taareefen	taareefein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
saffen	saffein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
rangaten	rangatein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
rahmaten	rahmatein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
museebaten	museebatein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
maujen	maujein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
jagahen	jagahein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ibraten	ibratein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
haden	hadein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
hadden	haddein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
